apontamento_id,projeto_id,analista_id,data,horas,atividade
APT005591,PRJ0079,ANL006,2025-06-20,4.0,Testes
APT002402,PRJ0030,ANL003,2024-09-18,6.0,Reunião Com Cliente
APT008324,PRJ0120,ANL013,2026-05-19,8.0,Coleta
APT006798,PRJ0096,ANL021,2026-05-06,5.0,Testes
APT000916,PRJ0012,ANL017,2026-03-30,8.0,Dashboard
APT007889,PRJ0113,ANL022,2024-05-29,3.0,Coleta
APT003998,PRJ0051,ANL023,2024-12-16,7.0,Coleta
APT006967,PRJ0099,ANL021,2025-05-30,2.0,Reunião Com Cliente
APT004434,PRJ0059,ANL002,2025-03-31,35.0,Documentação
APT005431,PRJ0077,ANL008,2024-11-27,2.0,Modelagem
APT004473,PRJ0059,ANL002,2025-10-02,8.0,Coleta
APT000026,PRJ0001,ANL016,2024-04-25,65.0,Apresentação
APT003721,PRJ0047,ANL006,2024-08-26,4.0,Dashboard
APT005136,PRJ0070,ANL010,2025-07-22,7.0,Modelagem
APT005148,PRJ0070,ANL016,2025-03-27,6.0,Testes
APT009538,PRJ0136,ANL013,2026-03-16,65.0,Reunião Com Cliente
APT000646,PRJ0008,ANL023,2026-05-12,65.0,Etl
APT002406,PRJ0030,ANL021,2024-10-14,7.0,Apresentação
APT009196,PRJ0131,ANL003,2024-03-01,3.0,Testes
APT001842,PRJ0024,ANL017,2025-10-20,4.0,Reunião Com Cliente
APT002311,PRJ0029,ANL019,2025-08-11,3.0,Dashboard
APT008172,PRJ0119,ANL024,2024-04-01,85.0,Modelagem
APT000681,PRJ0008,ANL017,2026-06-01,55.0,Modelagem
APT001544,PRJ0019,ANL010,2025-01-27,35.0,Etl
APT009053,PRJ0130,ANL001,2025-05-19,8.0,Coleta
APT003420,PRJ0042,ANL013,2025-07-09,3.0,Reunião Com Cliente
APT000084,PRJ0003,ANL003,2025-11-08,4.0,Modelagem
APT006551,PRJ0091,ANL009,2025-12-15,2.0,Dashboard
APT000561,PRJ0007,ANL022,2024-10-14,85.0,Dashboard
APT004769,PRJ0064,ANL020,2026-05-01,4.0,Documentação
APT007876,PRJ0113,ANL004,2024-06-03,6.0,Documentação
APT003594,PRJ0045,ANL004,2025-02-24,65.0,Documentação
APT005994,PRJ0082,ANL004,2025-04-21,6.0,Apresentação
APT005190,PRJ0070,ANL016,2025-05-30,6.0,Testes
APT006422,PRJ0089,ANL010,2024-07-08,65.0,Coleta
APT005397,PRJ0076,ANL003,2024-07-06,5.0,Testes
APT004282,PRJ0056,ANL003,2025-04-10,5.0,Etl
APT004195,PRJ0055,ANL008,2024-08-16,7.5,Modelagem
APT005883,PRJ0081,ANL011,2026-05-29,3.0,Testes
APT005270,PRJ0072,ANL012,2025-10-10,7.0,Testes
APT007398,PRJ0106,ANL015,2026-05-04,7.0,Etl
APT004096,PRJ0053,ANL014,2026-02-19,85.0,Testes
APT009263,PRJ0133,ANL006,2026-04-23,4.0,Documentação
APT009483,PRJ0136,ANL001,2026-04-22,35.0,Reunião Com Cliente
APT004821,PRJ0064,ANL020,2026-03-24,5.0,Apresentação
APT006288,PRJ0086,ANL021,2026-03-30,8.0,Dashboard
APT001347,PRJ0015,ANL010,2025-11-19,65.0,Dashboard
APT000124,PRJ0003,ANL009,2025-09-11,5.0,Documentação
APT009275,PRJ0133,ANL018,2026-06-19,25.0,Coleta
APT004161,PRJ0054,ANL016,2025-10-24,75.0,Etl
APT001372,PRJ0015,ANL004,2025-11-28,4.0,Reunião Com Cliente
APT004783,PRJ0064,ANL020,2026-03-09,7.0,Dashboard
APT004592,PRJ0062,ANL017,2025-02-24,4.0,Reunião Com Cliente
APT006133,PRJ0083,ANL009,2025-11-19,4.0,Reunião Com Cliente
APT007192,PRJ0103,ANL017,2025-01-16,2.0,Documentação
APT002722,PRJ0034,ANL006,2024-02-08,3.0,Apresentação
APT006110,PRJ0083,ANL003,2025-09-26,8.0,Testes
APT001785,PRJ0023,ANL011,2026-02-02,85.0,Dashboard
APT008554,PRJ0121,ANL003,2026-05-29,7.0,Apresentação
APT000547,PRJ0007,ANL010,2024-10-04,4.0,Documentação
APT007731,PRJ0109,ANL007,2026-05-01,45.0,Dashboard
APT001722,PRJ0022,ANL021,2026-02-25,4.0,Coleta
APT006952,PRJ0099,ANL021,2025-05-09,35.0,Documentação
APT000667,PRJ0008,ANL017,2026-05-19,3.0,Testes
APT001274,PRJ0014,ANL008,2024-06-28,85.0,Apresentação
APT005317,PRJ0073,ANL015,2025-02-13,2.0,Modelagem
APT006359,PRJ0086,ANL009,2026-05-27,45.0,Apresentação
APT003299,PRJ0042,ANL013,2025-08-11,8.0,Modelagem
APT007748,PRJ0109,ANL007,2026-05-05,8.0,Etl
APT003016,PRJ0037,ANL022,2025-06-19,4.0,Dashboard
APT004462,PRJ0059,ANL002,2025-05-09,6.0,Dashboard
APT007252,PRJ0103,ANL017,2025-02-17,6.0,Documentação
APT003660,PRJ0046,ANL004,2024-01-15,2.0,Documentação
APT000428,PRJ0007,ANL010,2025-01-20,5.0,Modelagem
APT005365,PRJ0075,ANL020,2025-08-04,6.0,Apresentação
APT006474,PRJ0089,ANL022,2024-07-02,4.0,Dashboard
APT003313,PRJ0042,ANL019,2025-04-15,4.0,Documentação
APT009070,PRJ0130,ANL019,2025-06-03,65.0,Coleta
APT009216,PRJ0132,ANL010,2024-10-31,4.0,Modelagem
APT004086,PRJ0052,ANL004,2026-04-21,45.0,Reunião Com Cliente
APT003556,PRJ0044,ANL005,2025-05-28,4.0,Documentação
APT001440,PRJ0017,ANL010,2025-01-20,2.0,Modelagem
APT000765,PRJ0010,ANL019,2024-08-19,8.0,Modelagem
APT002315,PRJ0029,ANL007,2025-06-02,4.0,Reunião Com Cliente
APT008405,PRJ0120,ANL007,2026-04-27,45.0,Etl
APT002286,PRJ0029,ANL001,2025-09-15,3.0,Coleta
APT005386,PRJ0076,ANL003,2024-06-03,4.0,Dashboard
APT008662,PRJ0122,ANL003,2025-07-23,2.0,Documentação
APT009633,PRJ0139,ANL011,2024-12-16,7.0,Apresentação
APT005638,PRJ0079,ANL018,2025-05-27,6.0,Documentação
APT005275,PRJ0072,ANL006,2025-10-29,6.5,Testes
APT002034,PRJ0026,ANL009,2025-07-15,6.0,Apresentação
APT008175,PRJ0119,ANL018,2024-04-24,5.0,Apresentação
APT006534,PRJ0091,ANL015,2025-12-25,2.0,Etl
APT009011,PRJ0129,ANL001,2025-12-30,85.0,Testes
APT005091,PRJ0069,ANL012,2024-11-04,45.0,Modelagem
APT000279,PRJ0005,ANL005,2025-01-27,5.0,Documentação
APT002606,PRJ0033,ANL020,2024-02-12,65.0,Documentação
APT003788,PRJ0048,ANL005,2024-12-20,7.0,Coleta
APT005236,PRJ0071,ANL005,2025-01-27,7.0,Coleta
APT006879,PRJ0098,ANL018,2025-08-22,7.0,Apresentação
APT008836,PRJ0126,ANL023,2026-03-05,4.0,Testes
APT001753,PRJ0023,ANL011,2026-03-23,7.0,Modelagem
APT003952,PRJ0050,ANL008,2025-10-14,65.0,Testes
APT006219,PRJ0084,ANL011,2025-09-01,7.0,Dashboard
APT004018,PRJ0051,ANL023,2024-04-11,4.0,Apresentação
APT003801,PRJ0048,ANL011,2024-11-21,4.0,Dashboard
APT005947,PRJ0081,ANL005,2026-06-12,6.5,Dashboard
APT008208,PRJ0119,ANL024,2024-01-22,35.0,Documentação
APT008811,PRJ0125,ANL009,2025-04-14,5.0,Reunião Com Cliente
APT003686,PRJ0047,ANL012,2024-10-22,4.0,Documentação
APT004892,PRJ0065,ANL022,2026-03-10,45.0,Etl
APT006355,PRJ0086,ANL015,2026-03-09,2.0,Dashboard
APT007916,PRJ0113,ANL004,2024-05-06,75.0,Apresentação
APT005460,PRJ0078,ANL005,2025-07-15,7.0,Etl
APT002429,PRJ0031,ANL009,2024-04-11,25.0,Dashboard
APT003736,PRJ0047,ANL012,2024-09-26,65.0,Apresentação
APT002909,PRJ0036,ANL013,2026-03-09,4.0,Coleta
APT007226,PRJ0103,ANL011,2025-04-08,8.0,Documentação
APT003477,PRJ0042,ANL007,2025-05-28,45.0,Coleta
APT008764,PRJ0123,ANL020,2025-01-05,6.0,Apresentação
APT000220,PRJ0005,ANL023,2025-02-13,8.0,Reunião Com Cliente
APT008043,PRJ0115,ANL011,2024-05-24,25.0,Coleta
APT006704,PRJ0094,ANL004,2025-08-27,4.0,Modelagem
APT001293,PRJ0014,ANL020,2024-07-08,8.0,Apresentação
APT009384,PRJ0135,ANL020,2024-02-13,3.0,Etl
APT008786,PRJ0124,ANL022,2024-11-01,4.0,Modelagem
APT003155,PRJ0039,ANL007,2025-01-27,7.0,Reunião Com Cliente
APT000969,PRJ0012,ANL023,2026-03-12,45.0,Reunião Com Cliente
APT005151,PRJ0070,ANL010,2025-06-10,25.0,Modelagem
APT009672,PRJ0139,ANL011,2024-09-30,4.0,Testes
APT003371,PRJ0042,ANL001,2025-09-29,2.0,Dashboard
APT003303,PRJ0042,ANL013,2025-07-03,65.0,Documentação
APT003089,PRJ0039,ANL019,2024-11-15,6.0,Testes
APT001111,PRJ0013,ANL011,2024-11-29,5.0,Modelagem
APT006846,PRJ0098,ANL006,2025-03-09,4.0,Apresentação
APT008573,PRJ0121,ANL009,2026-04-20,6.0,Testes
APT003102,PRJ0039,ANL007,2025-01-16,3.0,Coleta
APT004757,PRJ0064,ANL020,2026-04-13,65.0,Reunião Com Cliente
APT009519,PRJ0136,ANL013,2026-05-06,4.0,Documentação
APT006513,PRJ0090,ANL023,2024-10-21,8.0,Etl
APT004642,PRJ0063,ANL001,2026-05-25,4.0,Dashboard
APT000994,PRJ0012,ANL011,2026-06-05,7.0,Reunião Com Cliente
APT008431,PRJ0120,ANL007,2026-05-25,4.5,Coleta
APT005421,PRJ0077,ANL002,2024-11-15,45.0,Reunião Com Cliente
APT009341,PRJ0134,ANL003,2026-01-16,6.0,Modelagem
APT007121,PRJ0101,ANL006,2026-05-28,55.0,Etl
APT006822,PRJ0096,ANL021,2026-04-15,6.0,Testes
APT001826,PRJ0024,ANL017,2025-11-24,4.0,Testes
APT001837,PRJ0024,ANL017,2025-10-24,3.0,Etl
APT004186,PRJ0055,ANL014,2024-09-10,8.0,Testes
APT009434,PRJ0136,ANL007,2026-04-06,3.0,Testes
APT004989,PRJ0067,ANL001,2024-06-25,8.0,Dashboard
APT008707,PRJ0122,ANL021,2025-10-21,8.0,Coleta
APT004942,PRJ0066,ANL009,2024-06-12,3.0,Etl
APT000973,PRJ0012,ANL005,2026-09-04,4.0,Coleta
APT008222,PRJ0119,ANL024,2024-04-01,4.0,Apresentação
APT004222,PRJ0055,ANL008,2024-07-29,6.0,Coleta
APT006563,PRJ0092,ANL001,2024-08-15,2.0,Coleta
APT000855,PRJ0010,ANL019,2024-09-26,5.0,Coleta
APT004838,PRJ0064,ANL014,2026-05-13,65.0,Dashboard
APT007905,PRJ0113,ANL022,2024-04-25,4.0,Apresentação
APT003993,PRJ0051,ANL023,2024-12-16,2.0,Testes
APT006818,PRJ0096,ANL009,2026-04-28,3.0,Testes
APT003631,PRJ0046,ANL022,2024-02-29,7.5,Etl
APT005088,PRJ0069,ANL012,2024-11-11,3.0,Dashboard
APT002690,PRJ0034,ANL012,2024-05-23,2.0,Reunião Com Cliente
APT006997,PRJ0100,ANL022,2026-06-02,4.0,Modelagem
APT005944,PRJ0081,ANL023,2026-04-20,45.0,Reunião Com Cliente
APT009211,PRJ0132,ANL016,2024-10-28,6.0,Modelagem
APT006230,PRJ0084,ANL023,2025-02-09,4.0,Etl
APT003059,PRJ0039,ANL007,2025-02-24,7.0,Reunião Com Cliente
APT008700,PRJ0122,ANL009,2025-10-23,65.0,Reunião Com Cliente
APT008253,PRJ0119,ANL006,2024-06-05,25.0,Documentação
APT004595,PRJ0062,ANL005,2024-12-04,6.0,Dashboard
APT002542,PRJ0032,ANL024,2026-03-23,65.0,Dashboard
APT007595,PRJ0106,ANL021,2026-06-15,45.0,Testes
APT007171,PRJ0102,ANL013,2025-02-03,8.0,Coleta
APT005290,PRJ0073,ANL009,2025-03-11,2.0,Etl
APT002641,PRJ0034,ANL024,2024-03-01,3.0,Testes
APT008870,PRJ0126,ANL011,2026-02-04,25.0,Reunião Com Cliente
APT006380,PRJ0088,ANL007,2025-09-29,85.0,Modelagem
APT003673,PRJ0046,ANL010,2024-02-19,6.0,Modelagem
APT002047,PRJ0026,ANL009,2025-10-30,6.0,Reunião Com Cliente
APT002365,PRJ0029,ANL013,2025-10-13,8.5,Dashboard
APT002184,PRJ0026,ANL009,2025-08-25,6.0,Modelagem
APT009447,PRJ0136,ANL007,2026-03-30,35.0,Testes
APT009708,PRJ0140,ANL018,2025-09-08,6.0,Coleta
APT003819,PRJ0048,ANL017,2024-12-30,4.0,Dashboard
APT001229,PRJ0014,ANL014,2024-11-12,6.0,Testes
APT000640,PRJ0008,ANL011,2026-05-07,2.0,Etl
APT004576,PRJ0062,ANL017,2024-11-08,6.0,Testes
APT000893,PRJ0011,ANL020,2025-09-01,7.0,Reunião Com Cliente
APT008136,PRJ0118,ANL014,2025-10-20,6.0,Testes
APT006787,PRJ0096,ANL009,2026-04-24,3.0,Apresentação
APT009260,PRJ0133,ANL018,2026-05-18,6.0,Documentação
APT000768,PRJ0010,ANL007,2024-10-21,4.0,Modelagem
APT000653,PRJ0008,ANL011,2026-03-23,45.0,Apresentação
APT007762,PRJ0109,ANL019,2026-05-25,6.0,Testes
APT002092,PRJ0026,ANL015,2025-11-10,7.0,Documentação
APT000151,PRJ0003,ANL003,2025-06-30,4.0,Apresentação
APT005969,PRJ0081,ANL017,2026-06-24,85.0,Testes
APT009065,PRJ0130,ANL001,2025-06-30,6.0,Coleta
APT009224,PRJ0132,ANL010,2024-11-08,7.0,Modelagem
APT006265,PRJ0085,ANL012,2025-03-11,2.0,Modelagem
APT001381,PRJ0016,ANL022,2026-05-22,3.0,Coleta
APT005247,PRJ0071,ANL017,2025-02-03,25.0,Modelagem
APT001957,PRJ0025,ANL004,2025-01-13,4.0,Modelagem
APT001866,PRJ0024,ANL023,2025-08-20,45.0,Documentação
APT000740,PRJ0009,ANL023,2025-10-15,3.0,Coleta
APT007755,PRJ0109,ANL013,2026-05-25,4.0,Apresentação
APT008686,PRJ0122,ANL003,2025-08-01,7.0,Documentação
APT006442,PRJ0089,ANL016,2024-09-16,2.0,Etl
APT008858,PRJ0126,ANL023,2026-04-06,4.0,Documentação
APT000048,PRJ0001,ANL010,2024-04-29,75.0,Reunião Com Cliente
APT009100,PRJ0130,ANL007,2025-06-30,2.0,Reunião Com Cliente
APT007797,PRJ0110,ANL002,2025-01-22,6.0,Coleta
APT005898,PRJ0081,ANL005,2026-04-29,4.0,Dashboard
APT007895,PRJ0113,ANL016,2024-05-20,8.0,Dashboard
APT005025,PRJ0068,ANL017,2025-03-17,75.0,Coleta
APT005134,PRJ0070,ANL010,2025-03-03,2.0,Modelagem
APT008615,PRJ0122,ANL015,2025-10-07,85.0,Documentação
APT002144,PRJ0026,ANL015,2025-07-29,3.0,Reunião Com Cliente
APT008158,PRJ0118,ANL020,2025-11-18,55.0,Coleta
APT002617,PRJ0033,ANL014,2024-01-31,6.0,Apresentação
APT006832,PRJ0097,ANL006,2024-06-25,7.0,Documentação
APT008939,PRJ0127,ANL012,2025-11-24,25.0,Testes
APT000542,PRJ0007,ANL016,2024-11-11,8.0,Dashboard
APT006059,PRJ0082,ANL004,2025-04-29,45.0,Documentação
APT001793,PRJ0024,ANL023,2025-10-29,2.0,Reunião Com Cliente
APT004026,PRJ0052,ANL016,2026-03-03,6.0,Documentação
APT005929,PRJ0081,ANL005,2026-01-06,6.0,Reunião Com Cliente
APT007128,PRJ0101,ANL012,2026-04-29,6.0,Reunião Com Cliente
APT000357,PRJ0006,ANL014,2025-05-26,45.0,Reunião Com Cliente
APT002331,PRJ0029,ANL013,2025-01-09,6.0,Etl
APT001851,PRJ0024,ANL023,2025-09-29,2.0,Etl
APT000056,PRJ0001,ANL010,2024-06-05,6.0,Modelagem
APT000977,PRJ0012,ANL017,2026-06-16,7.0,Coleta
APT008649,PRJ0122,ANL021,2025-11-13,7.0,Dashboard
APT006611,PRJ0093,ANL008,2024-11-18,5.0,Etl
APT009554,PRJ0137,ANL001,2025-06-20,7.0,Documentação
APT000705,PRJ0008,ANL005,2026-04-08,2.0,Apresentação
APT008538,PRJ0121,ANL021,2026-05-25,4.0,Coleta
APT003164,PRJ0039,ANL001,2024-07-11,4.0,Apresentação
APT008010,PRJ0115,ANL017,2024-06-10,7.0,Testes
APT004563,PRJ0062,ANL023,2025-02-21,8.0,Testes
APT009705,PRJ0140,ANL006,2026-01-12,4.0,Apresentação
APT004112,PRJ0053,ANL020,2026-03-02,85.0,Coleta
APT008147,PRJ0118,ANL008,2025-11-25,2.0,Dashboard
APT001540,PRJ0019,ANL010,2024-12-20,6.0,Testes
APT007203,PRJ0103,ANL017,2025-07-04,7.0,Reunião Com Cliente
APT006608,PRJ0093,ANL002,2024-08-10,5.0,Coleta
APT004069,PRJ0052,ANL004,2026-03-12,4.5,Coleta
APT000386,PRJ0006,ANL020,2025-07-09,4.0,Reunião Com Cliente
APT002364,PRJ0029,ANL019,2025-07-02,6.0,Modelagem
APT001718,PRJ0022,ANL021,2026-03-30,6.0,Reunião Com Cliente
APT004146,PRJ0053,ANL020,2026-03-16,4.0,Modelagem
APT003625,PRJ0046,ANL022,2024-03-13,6.0,Modelagem
APT003710,PRJ0047,ANL006,2024-10-31,7.0,Dashboard
APT001341,PRJ0015,ANL010,2025-09-15,7.0,Dashboard
APT003610,PRJ0046,ANL016,2024-01-15,5.0,Dashboard
APT005732,PRJ0081,ANL023,2026-05-28,45.0,Reunião Com Cliente
APT007761,PRJ0109,ANL001,2026-04-21,4.0,Apresentação
APT000700,PRJ0008,ANL005,2026-03-17,7.0,Testes
APT001967,PRJ0025,ANL022,2025-10-03,4.0,Documentação
APT004476,PRJ0059,ANL020,2025-02-11,5.0,Apresentação
APT004568,PRJ0062,ANL011,2024-12-11,2.0,Etl
APT007980,PRJ0115,ANL005,2024-07-05,5.0,Documentação
APT007454,PRJ0106,ANL021,2026-06-08,3.0,Etl
APT002851,PRJ0036,ANL007,2026-05-18,4.5,Modelagem
APT007185,PRJ0103,ANL023,2025-03-07,65.0,Documentação
APT004153,PRJ0053,ANL008,2026-02-09,4.0,Testes
APT000322,PRJ0006,ANL002,2025-04-07,8.0,Apresentação
APT009610,PRJ0139,ANL011,2024-11-18,85.0,Documentação
APT005056,PRJ0069,ANL012,2024-10-24,85.0,Dashboard
APT002375,PRJ0029,ANL001,2025-09-24,6.0,Dashboard
APT005991,PRJ0082,ANL022,2025-05-02,4.0,Coleta
APT008480,PRJ0120,ANL013,2026-04-15,8.0,Reunião Com Cliente
APT008547,PRJ0121,ANL009,2026-04-23,7.0,Apresentação
APT003324,PRJ0042,ANL001,2025-07-14,2.0,Etl
APT003017,PRJ0037,ANL016,2025-04-06,4.0,Modelagem
APT003769,PRJ0047,ANL006,2024-11-04,5.0,Reunião Com Cliente
APT004521,PRJ0061,ANL006,2025-05-27,7.0,Testes
APT009402,PRJ0135,ANL002,2024-02-26,75.0,Apresentação
APT004381,PRJ0057,ANL024,2026-03-02,4.0,Modelagem
APT008469,PRJ0120,ANL013,2026-06-11,25.0,Reunião Com Cliente
APT006648,PRJ0093,ANL008,2024-09-27,25.0,Modelagem
APT007378,PRJ0106,ANL021,2026-06-25,85.0,Etl
APT000447,PRJ0007,ANL016,2024-11-11,4.0,Documentação
APT001972,PRJ0025,ANL004,2025-04-14,5.0,Coleta
APT004332,PRJ0056,ANL021,2025-04-28,65.0,Reunião Com Cliente
APT002811,PRJ0035,ANL022,2025-02-24,8.0,Coleta
APT002772,PRJ0034,ANL012,2024-04-22,65.0,Coleta
APT008508,PRJ0121,ANL009,2026-04-20,8.0,Etl
APT004698,PRJ0063,ANL007,2026-05-12,4.0,Etl
APT008426,PRJ0120,ANL007,2026-05-12,4.0,Coleta
APT008196,PRJ0119,ANL024,2024-02-05,4.0,Dashboard
APT006762,PRJ0095,ANL002,2025-10-03,2.0,Apresentação
APT001414,PRJ0017,ANL022,2025-01-27,3.0,Coleta
APT001390,PRJ0016,ANL010,2026-06-01,6.0,Etl
APT005699,PRJ0080,ANL009,2024-10-21,4.0,Dashboard
APT006120,PRJ0083,ANL015,2025-08-20,45.0,Documentação
APT009651,PRJ0139,ANL023,2024-11-29,6.0,Modelagem
APT002252,PRJ0028,ANL016,2024-10-22,65.0,Modelagem
APT006019,PRJ0082,ANL016,2025-06-16,3.0,Apresentação
APT009734,PRJ0140,ANL006,2025-11-26,55.0,Testes
APT001786,PRJ0023,ANL017,2026-03-23,7.0,Modelagem
APT009465,PRJ0136,ANL001,2026-02-11,85.0,Etl
APT005774,PRJ0081,ANL017,2026-06-24,65.0,Reunião Com Cliente
APT005428,PRJ0077,ANL002,2024-11-13,7.0,Documentação
APT003891,PRJ0050,ANL002,2025-11-05,3.0,Modelagem
APT007815,PRJ0111,ANL023,2026-04-21,7.0,Reunião Com Cliente
APT003312,PRJ0042,ANL007,2025-06-13,5.0,Coleta
APT004228,PRJ0055,ANL014,2024-01-08,3.0,Reunião Com Cliente
APT006919,PRJ0098,ANL018,2025-08-18,8.5,Testes
APT004743,PRJ0064,ANL008,2026-02-27,6.0,Documentação
APT003343,PRJ0042,ANL019,2025-06-24,4.0,Reunião Com Cliente
APT006454,PRJ0089,ANL016,2024-07-23,7.0,Reunião Com Cliente
APT005157,PRJ0070,ANL004,2025-07-28,5.0,Etl
APT008024,PRJ0115,ANL023,2024-05-21,85.0,Dashboard
APT001103,PRJ0012,ANL023,2026-06-15,65.0,Coleta
APT008558,PRJ0121,ANL009,2026-05-20,4.0,Coleta
APT006097,PRJ0083,ANL003,2025-10-06,2.0,Coleta
APT009061,PRJ0130,ANL007,2025-04-21,8.0,Testes
APT005291,PRJ0073,ANL015,2025-02-17,25.0,Reunião Com Cliente
APT003092,PRJ0039,ANL007,2025-01-16,45.0,Apresentação
APT001624,PRJ0021,ANL008,2025-10-10,2.0,Documentação
APT005480,PRJ0078,ANL017,2025-08-27,2.0,Reunião Com Cliente
APT002636,PRJ0034,ANL012,2024-06-04,4.0,Dashboard
APT009527,PRJ0136,ANL019,2026-06-03,2.0,Coleta
APT004794,PRJ0064,ANL014,2026-03-09,6.0,Reunião Com Cliente
APT000184,PRJ0004,ANL017,2024-04-24,2.0,Coleta
APT001946,PRJ0025,ANL004,2025-03-02,85.0,Documentação
APT006370,PRJ0087,ANL018,2025-11-17,45.0,Etl
APT009149,PRJ0131,ANL003,2024-01-03,25.0,Reunião Com Cliente
APT009683,PRJ0140,ANL012,2025-10-17,4.0,Etl
APT002493,PRJ0032,ANL024,2026-03-26,6.0,Etl
APT003529,PRJ0042,ANL001,2025-07-04,6.0,Etl
APT005558,PRJ0078,ANL005,2025-09-06,6.0,Apresentação
APT002566,PRJ0032,ANL012,2026-04-14,3.0,Etl
APT003939,PRJ0050,ANL020,2025-10-16,35.0,Documentação
APT005505,PRJ0078,ANL023,2025-08-07,7.0,Etl
APT000713,PRJ0008,ANL017,2026-02-25,3.0,Documentação
APT001063,PRJ0012,ANL023,2026-04-06,2.0,Etl
APT004729,PRJ0063,ANL019,2026-05-18,3.5,Apresentação
APT004511,PRJ0060,ANL024,2025-05-09,4.0,Documentação
APT001531,PRJ0018,ANL023,2025-10-03,6.0,Modelagem
APT004556,PRJ0062,ANL005,2024-11-15,65.0,Etl
APT000696,PRJ0008,ANL011,2026-03-11,8.0,Modelagem
APT000822,PRJ0010,ANL007,2024-07-26,85.0,Etl
APT005372,PRJ0075,ANL020,2025-08-11,45.0,Etl
APT007778,PRJ0110,ANL002,2025-02-03,7.0,Apresentação
APT002945,PRJ0036,ANL013,2026-05-25,3.0,Apresentação
APT006352,PRJ0086,ANL009,2026-05-18,7.0,Testes
APT009783,PRJ0140,ANL018,2025-09-04,3.0,Etl
APT007619,PRJ0108,ANL008,2024-06-19,65.0,Modelagem
APT005049,PRJ0069,ANL006,2024-10-01,2.0,Etl
APT003553,PRJ0044,ANL017,2025-05-29,2.0,Modelagem
APT004141,PRJ0053,ANL020,2026-02-18,6.0,Etl
APT000949,PRJ0012,ANL011,2026-06-12,6.0,Etl
APT002464,PRJ0032,ANL018,2026-03-25,5.0,Documentação
APT000181,PRJ0004,ANL011,2024-04-10,2.5,Dashboard
APT003558,PRJ0044,ANL023,2025-06-06,35.0,Documentação
APT000003,PRJ0001,ANL016,2024-04-19,8.0,Apresentação
APT005032,PRJ0068,ANL005,2025-03-17,55.0,Etl
APT004961,PRJ0066,ANL003,2024-12-19,3.0,Testes
APT006570,PRJ0093,ANL020,2024-09-23,45.0,Coleta
APT008393,PRJ0120,ANL007,2026-11-05,8.0,Modelagem
APT008944,PRJ0128,ANL023,2026-05-19,65.0,Modelagem
APT008730,PRJ0122,ANL003,2025-08-27,8.0,Testes
APT006161,PRJ0083,ANL015,2025-11-14,4.0,Dashboard
APT006241,PRJ0084,ANL023,2025-08-27,8.5,Reunião Com Cliente
APT005303,PRJ0073,ANL021,2025-01-22,65.0,Coleta
APT009591,PRJ0138,ANL017,2026-06-08,6.0,Etl
APT005393,PRJ0076,ANL003,2024-06-13,5.0,Modelagem
APT008466,PRJ0120,ANL013,2026-06-18,7.0,Dashboard
APT004375,PRJ0057,ANL018,2026-09-04,6.5,Dashboard
APT005361,PRJ0075,ANL014,2025-08-04,7.0,Documentação
APT006156,PRJ0083,ANL021,2025-08-19,65.0,Dashboard
APT000648,PRJ0008,ANL017,2026-02-26,6.0,Dashboard
APT001909,PRJ0025,ANL010,2025-03-11,6.0,Dashboard
APT005942,PRJ0081,ANL005,2026-04-02,2.0,Etl
APT003875,PRJ0049,ANL024,2026-01-20,5.0,Testes
APT009398,PRJ0135,ANL008,2024-02-12,4.0,Apresentação
APT006791,PRJ0096,ANL009,2026-04-02,4.0,Etl
APT009744,PRJ0140,ANL024,2025-10-30,6.0,Documentação
APT004629,PRJ0063,ANL019,2026-06-09,5.0,Modelagem
APT006771,PRJ0095,ANL008,2025-02-11,4.0,Documentação
APT002835,PRJ0036,ANL001,2026-04-21,4.0,Etl
APT005870,PRJ0081,ANL005,2026-05-06,6.0,Dashboard
APT003291,PRJ0042,ANL001,2025-07-24,4.0,Dashboard
APT007472,PRJ0106,ANL003,2026-04-01,5.0,Reunião Com Cliente
APT008732,PRJ0123,ANL020,2025-06-09,5.0,Etl
APT005807,PRJ0081,ANL023,2026-04-30,2.0,Modelagem
APT006645,PRJ0093,ANL002,2024-09-09,3.0,Apresentação
APT000548,PRJ0007,ANL004,2024-09-23,3.0,Apresentação
APT005862,PRJ0081,ANL023,2026-05-12,6.0,Modelagem
APT006294,PRJ0086,ANL015,2026-06-01,8.0,Reunião Com Cliente
APT001873,PRJ0024,ANL005,2025-10-06,4.0,Dashboard
APT002045,PRJ0026,ANL009,2025-10-06,6.0,Etl
APT006289,PRJ0086,ANL003,2026-04-22,6.0,Reunião Com Cliente
APT008666,PRJ0122,ANL015,2025-12-08,6.0,Coleta
APT000539,PRJ0007,ANL022,2024-10-14,65.0,Coleta
APT007360,PRJ0106,ANL021,2026-05-25,45.0,Etl
APT007822,PRJ0111,ANL005,2026-05-04,4.0,Apresentação
APT002648,PRJ0034,ANL018,2024-04-04,4.0,Modelagem
APT008459,PRJ0120,ANL007,2026-05-13,35.0,Modelagem
APT009599,PRJ0138,ANL005,2026-05-18,2.0,Etl
APT009718,PRJ0140,ANL018,2025-10-13,7.0,Etl
APT006449,PRJ0089,ANL004,2024-09-02,7.0,Documentação
APT005048,PRJ0069,ANL018,2024-09-09,6.0,Documentação
APT006415,PRJ0089,ANL010,2024-07-08,2.0,Etl
